uniprotID1	uniprotID2	source	name1	name2
Q6PC01	Q6Q419	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)
Q6PC01	Q90Z10	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)
Q6PC01	F1QGI3	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Ribosomal protein L23a
Q6PC01	Q567N5	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q6PC01	Q567N5	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q6PC01	Q7ZW95	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	60S ribosomal protein L4 (Ribosomal protein L4)
Q6PC01	Q7ZV96	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)
Q6PC01	Q3B7P7	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Ubiquitin-ribosomal protein eL40 fusion protein
Q6PC01	F1QG80	string-db	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)	Ribosomal protein L22
Q9I9N0	Q7ZUG6	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)
Q9I9N0	Q6PBZ1	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L7a
Q9I9N0	Q6NX89	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1)
Q9I9N0	Q6PBI5	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)
Q9I9N0	Q6PC14	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)
Q9I9N0	Q6PC14	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)
Q9I9N0	Q6DGL9	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)
Q9I9N0	Q7ZUG5	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS21 (40S ribosomal protein S21)
Q9I9N0	F1QGI3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Ribosomal protein L23a
Q9I9N0	Q6DHL6	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S6
Q9I9N0	Q7ZWJ7	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)
Q9I9N0	Q1LYB7	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a)
Q9I9N0	Q1LWH1	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S16 (Ribosomal protein S16) (Rps16 protein)
Q9I9N0	Q6Q421	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S15
Q9I9N0	Q6DHS3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Ribosomal protein L15
Q9I9N0	Q6IQQ0	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L21
Q9I9N0	Q7T1K0	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)
Q9I9N0	Q567N5	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q9I9N0	Q567N5	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q9I9N0	Q6Q419	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)
Q9I9N0	A8KB78	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS12 (40S ribosomal protein S23)
Q9I9N0	Q7ZV05	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS17 (40S ribosomal protein S11)
Q9I9N0	Q803F6	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)
Q9I9N0	Q7ZV82	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL27 (60S ribosomal protein L27)
Q9I9N0	Q6PBK3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)
Q9I9N0	Q8JGR4	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)
Q9I9N0	Q8JGR4	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)
Q9I9N0	Q6PBW3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S14 (Ribosomal protein S14)
Q9I9N0	B7ZD34	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S24
Q9I9N0	Q6IQI6	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)
Q9I9N0	P62247	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)
Q9I9N0	Q6IMW8	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L39 (Ribosomal protein L39) (Zgc:92371)
Q9I9N0	Q8JGS9	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)
Q9I9N0	Q8JGS9	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)
Q9I9N0	Q6IQB1	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Ribosomal protein L5 (Ribosomal protein L5b)
Q9I9N0	P61485	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)
Q9I9N0	P61485	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)
Q9I9N0	Q3B7P7	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Ubiquitin-ribosomal protein eL40 fusion protein
Q9I9N0	O42248	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)
Q9I9N0	A0A0R4IJ49	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)
Q9I9N0	Q6PBY1	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)
Q9I9N0	A0A286YBP4	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)
Q9I9N0	Q8JHJ1	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)
Q9I9N0	Q6P5M3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)
Q9I9N0	Q4VBV2	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S27
Q9I9N0	Q24JV3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)
Q9I9N0	Q24JV1	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)
Q9I9N0	Q6Q420	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)
Q9I9N0	Q6P0V6	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)
Q9I9N0	Q6DGL4	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L29
Q9I9N0	Q6NWC3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)
Q9I9N0	Q6P6E2	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S26
Q9I9N0	Q6Q417	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L7 (Ribosomal protein L7)
Q9I9N0	Q6IQJ7	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Ribosomal protein L37
Q9I9N0	F1QG80	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Ribosomal protein L22
Q9I9N0	Q6PC01	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)
Q9I9N0	P62084	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)
Q9I9N0	Q642H9	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)
Q9I9N0	Q7ZW95	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L4 (Ribosomal protein L4)
Q9I9N0	Q8AW82	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)
Q9I9N0	Q6Q415	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)
Q9I9N0	Q7SXA1	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L26 (ATPase H+ transporting V0 subunit e1) (Ribosomal protein L26) (Rpl26 protein)
Q9I9N0	Q6PC80	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S5 isoform X1 (Ribosomal protein S5)
Q9I9N0	Q7ZWJ4	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q9I9N0	Q7ZWJ4	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q9I9N0	Q6DGM0	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q9I9N0	Q6DGM0	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q9I9N0	Q6DGM0	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q9I9N0	Q6P5L3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q9I9N0	Q6P5L3	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q9I9N0	Q5BKV9	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)
Q9I9N0	Q6P3J5	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Elongation factor 2b (EF-2) (EC 3.6.5.-)
Q9I9N0	Q90Z10	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)
Q9I9N0	Q7T1J9	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	40S ribosomal protein S10 (Ribosomal protein S10)
Q9I9N0	A7YY10	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L37a (Zgc:171772) (Zgc:171772 protein)
Q9I9N0	Q5BJA1	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)
Q9I9N0	Q7ZV96	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)
Q9I9N0	Q6IMW6	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)
Q9I9N0	A8E526	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)
Q9I9N0	Q6DGL0	string-db	Death-associated protein-like 1 homolog (Death-associated protein 1b)	60S ribosomal protein L18 (Ribosomal protein L18) (Zgc:92872) (Zgc:92872 protein)
Q07998	B2KL77	string-db	T-box transcription factor T-A (Brachyury protein homolog-A) (No tail protein A-A) (No tail protein-A) (Protein T homolog-A) (T-box protein ZfT-A) (Zf-T-A)	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3 (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily d, member 3b) (Smarcd3b)
Q07998	B2KL77	string-db	T-box transcription factor T-A (Brachyury protein homolog-A) (No tail protein A-A) (No tail protein-A) (Protein T homolog-A) (T-box protein ZfT-A) (Zf-T-A)	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3 (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily d, member 3b) (Smarcd3b)
Q07998	Q7ZSY3	string-db	T-box transcription factor T-A (Brachyury protein homolog-A) (No tail protein A-A) (No tail protein-A) (Protein T homolog-A) (T-box protein ZfT-A) (Zf-T-A)	Brahma protein-like protein 1 (SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4) (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily a, member 4a) (Transcription activator BRG1) (Transcription activator BRG1 isoform X1)
Q07998	Q7ZSY3	string-db	T-box transcription factor T-A (Brachyury protein homolog-A) (No tail protein A-A) (No tail protein-A) (Protein T homolog-A) (T-box protein ZfT-A) (Zf-T-A)	Brahma protein-like protein 1 (SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4) (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily a, member 4a) (Transcription activator BRG1) (Transcription activator BRG1 isoform X1)
A0A140LG23	Q6PI20	string-db	Histone H3	Histone H3.3
A0A140LG23	Q6PI20	string-db	Histone H3	Histone H3.3
A0A140LG23	Q6PI20	string-db	Histone H3	Histone H3.3
A0A140LG23	A8KBJ5	string-db	Histone H3	Histone H3
A0A140LG23	Q4QRF4	string-db	Histone H3	Histone H3.2
A0A140LG23	Q4QRF4	string-db	Histone H3	Histone H3.2
A0A140LG23	A0A286Y9D1	string-db	Histone H3	PHD finger protein 14
Q6DGL4	Q6PBW3	string-db	60S ribosomal protein L29	40S ribosomal protein S14 (Ribosomal protein S14)
Q6DGL4	Q6IMW8	string-db	60S ribosomal protein L29	60S ribosomal protein L39 (Ribosomal protein L39) (Zgc:92371)
Q6DGL4	P62247	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS8 (40S ribosomal protein S8)
Q6DGL4	Q6IQI6	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL5 (60S ribosomal protein L11)
Q6DGL4	Q7ZUG6	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL30 (60S ribosomal protein L30)
Q6DGL4	Q6IQQ0	string-db	60S ribosomal protein L29	60S ribosomal protein L21
Q6DGL4	Q6DHS3	string-db	60S ribosomal protein L29	Ribosomal protein L15
Q6DGL4	P62084	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS7 (40S ribosomal protein S7)
Q6DGL4	A8E526	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL14 (60S ribosomal protein L14)
Q6DGL4	Q7T1J9	string-db	60S ribosomal protein L29	40S ribosomal protein S10 (Ribosomal protein S10)
Q6DGL4	A0A286YBP4	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL28 (60S ribosomal protein L28)
Q6DGL4	Q6PBY1	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS1 (40S ribosomal protein S3a)
Q6DGL4	A0A0R4IJ49	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS19 (40S ribosomal protein S19)
Q6DGL4	O42248	string-db	60S ribosomal protein L29	Small ribosomal subunit protein RACK1 (Guanine nucleotide-binding protein subunit beta-2-like 1) (Receptor of activated protein kinase C) (RACK)
Q6DGL4	Q4VBV2	string-db	60S ribosomal protein L29	40S ribosomal protein S27
Q6DGL4	Q6PBK3	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS28 (40S ribosomal protein S28)
Q6DGL4	Q6DGL9	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL38 (60S ribosomal protein L38)
Q6DGL4	Q7ZUG5	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS21 (40S ribosomal protein S21)
Q6DGL4	Q1LWH1	string-db	60S ribosomal protein L29	40S ribosomal protein S16 (Ribosomal protein S16) (Rps16 protein)
Q6DGL4	Q1LYB7	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL13 (60S ribosomal protein L13a)
Q6DGL4	Q7ZWJ7	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL34 (60S ribosomal protein L34)
Q6DGL4	Q6DHL6	string-db	60S ribosomal protein L29	40S ribosomal protein S6
Q6DGL4	Q7ZV05	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS17 (40S ribosomal protein S11)
Q6DGL4	Q6Q415	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL36 (60S ribosomal protein L36)
Q6DGL4	Q8AW82	string-db	60S ribosomal protein L29	Novel protein similar to human proliferation-associated 2G4 protein (PA2G4) (Proliferation-associated 2G4, a)
Q6DGL4	Q6PC80	string-db	60S ribosomal protein L29	40S ribosomal protein S5 isoform X1 (Ribosomal protein S5)
Q6DGL4	Q6P5L3	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q6DGL4	Q6P5L3	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL19 (60S ribosomal protein L19)
Q6DGL4	Q6DGM0	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6DGL4	Q6DGM0	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6DGL4	Q6DGM0	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL33 (60S ribosomal protein L35a)
Q6DGL4	A7YY10	string-db	60S ribosomal protein L29	60S ribosomal protein L37a (Zgc:171772) (Zgc:171772 protein)
Q6DGL4	Q6DGL0	string-db	60S ribosomal protein L29	60S ribosomal protein L18 (Ribosomal protein L18) (Zgc:92872) (Zgc:92872 protein)
Q6DGL4	Q9I9N0	string-db	60S ribosomal protein L29	Death-associated protein-like 1 homolog (Death-associated protein 1b)
Q6DGL4	Q6P5M3	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS4 (40S ribosomal protein S9)
Q6DGL4	Q6P0V6	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL2 (60S ribosomal protein L8)
Q6DGL4	Q6NWC3	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS5 (40S ribosomal protein S2)
Q6DGL4	Q6Q417	string-db	60S ribosomal protein L29	60S ribosomal protein L7 (Ribosomal protein L7)
Q6DGL4	Q6P6E2	string-db	60S ribosomal protein L29	40S ribosomal protein S26
Q6DGL4	Q7ZV82	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL27 (60S ribosomal protein L27)
Q6DGL4	B7ZD34	string-db	60S ribosomal protein L29	40S ribosomal protein S24
Q6DGL4	Q6IQB1	string-db	60S ribosomal protein L29	Ribosomal protein L5 (Ribosomal protein L5b)
Q6DGL4	Q6PBZ1	string-db	60S ribosomal protein L29	60S ribosomal protein L7a
Q6DGL4	Q6PBI5	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS25 (40S ribosomal protein S25)
Q6DGL4	Q6PC14	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)
Q6DGL4	Q6PC14	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL14 (60S ribosomal protein L23)
Q6DGL4	F1QGI3	string-db	60S ribosomal protein L29	Ribosomal protein L23a
Q6DGL4	A8KB78	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS12 (40S ribosomal protein S23)
Q6DGL4	Q567N5	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q6DGL4	Q567N5	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL6 (60S ribosomal protein L6)
Q6DGL4	Q7ZW95	string-db	60S ribosomal protein L29	60S ribosomal protein L4 (Ribosomal protein L4)
Q6DGL4	Q642H9	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS4 (40S ribosomal protein S4, X isoform)
Q6DGL4	Q5BKV9	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL6 (60S ribosomal protein L9)
Q6DGL4	Q6IMW6	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS15 (40S ribosomal protein S13)
Q6DGL4	Q7ZV96	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL16 (60S ribosomal protein L10) (Protein QM) (Ribosomal protein L10)
Q6DGL4	Q3B7P7	string-db	60S ribosomal protein L29	Ubiquitin-ribosomal protein eL40 fusion protein
Q6DGL4	P61485	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)
Q6DGL4	P61485	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL42 (60S ribosomal protein L36a)
Q6DGL4	Q8JHJ1	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL29 (60S ribosomal protein L35)
Q6DGL4	Q24JV1	string-db	60S ribosomal protein L29	60S ribosomal protein L32 (Ribosomal protein L32) (Zgc:136952)
Q6DGL4	F1QG80	string-db	60S ribosomal protein L29	Ribosomal protein L22
Q6DGL4	Q6IQJ7	string-db	60S ribosomal protein L29	Ribosomal protein L37
Q6DGL4	Q803F6	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS2 (37 kDa laminin receptor precursor) (37LRP) (37/67 kDa laminin receptor) (LRP/LR) (40S ribosomal protein SA) (67 kDa laminin receptor) (67LR) (Laminin receptor 1) (LamR) (Laminin-binding protein precursor p40) (LBP/p40)
Q6DGL4	Q8JGR4	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)
Q6DGL4	Q8JGR4	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL24 (60S ribosomal protein L24)
Q6DGL4	Q8JGS9	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)
Q6DGL4	Q8JGS9	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS13 (40S ribosomal protein S18)
Q6DGL4	Q6NX89	string-db	60S ribosomal protein L29	Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1)
Q6DGL4	Q6Q421	string-db	60S ribosomal protein L29	40S ribosomal protein S15
Q6DGL4	Q6Q419	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS14 (40S ribosomal protein S29)
Q6DGL4	Q7T1K0	string-db	60S ribosomal protein L29	Large ribosomal subunit protein uL22 (60S ribosomal protein L17)
Q6DGL4	Q7SXA1	string-db	60S ribosomal protein L29	60S ribosomal protein L26 (ATPase H+ transporting V0 subunit e1) (Ribosomal protein L26) (Rpl26 protein)
Q6DGL4	Q7ZWJ4	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q6DGL4	Q7ZWJ4	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL20 (60S ribosomal protein L18a)
Q6DGL4	Q90Z10	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL13 (60S ribosomal protein L13)
Q6DGL4	Q6P3J5	string-db	60S ribosomal protein L29	Elongation factor 2b (EF-2) (EC 3.6.5.-)
Q6DGL4	Q5BJA1	string-db	60S ribosomal protein L29	Small ribosomal subunit protein eS17 (40S ribosomal protein S17)
Q6DGL4	Q6Q420	string-db	60S ribosomal protein L29	Small ribosomal subunit protein uS8 (40S ribosomal protein S15a)
Q6DGL4	Q24JV3	string-db	60S ribosomal protein L29	Large ribosomal subunit protein eL31 (60S ribosomal protein L31)
Q6DGL4	Q6PC01	string-db	60S ribosomal protein L29	40S ribosomal protein S30 (FAU ubiquitin-like and ribosomal protein S30 fusion a) (Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed (Fox derived) ribosomal protein S30)
B2KL77	Q07998	string-db	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3 (SWI/SNF-related, matrix-associated, actin-dependent regulator of chromatin, subfamily d, member 3b) (Smarcd3b)	T-box transcription factor T-A (Brachyury protein homolog-A) (No tail protein A-A) (No tail protein-A) (Protein T homolog-A) (T-box protein ZfT-A) (Zf-T-A)
